UNITID,INSTNM,CITY,STABBR,HIGHDEG,CONTROL,CCBASIC,ADM_RATE,SAT_AVG,UGDS,NPT4_PRIV,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,COSTT4_A,TUITIONFEE_IN,PCTPELL,C150_4,RET_FT4,RPY_3YR_RT,PAR_ED_PCT_1STGEN,DEP_INC_AVG,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,HI_INC_DEBT_MDN,FIRSTGEN_DEBT_MDN,COUNT_WNE_P10,MD_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,_key,real_PCT75_EARN_WNE_P10,real_COSTT4_A,real_NPT41_PRIV,real_NPT44_PRIV,real_GRAD_DEBT_MDN,real_PCT25_EARN_WNE_P10,real_NPT4_PRIV,real_HI_INC_DEBT_MDN,real_NPT43_PRIV,real_DEP_INC_AVG,real_MD_EARN_WNE_P10,real_TUITIONFEE_IN,real_NPT42_PRIV,real_LO_INC_DEBT_MDN,real_FIRSTGEN_DEBT_MDN,real_PCT90_EARN_WNE_P10,real_NPT45_PRIV
141644,Hawaii Pacific University,Honolulu,HI,4,2,18.0,0.8587,1111.0,2392,29657.0,25758.0,24413.0,28979.0,30450.0,33540.0,50674.0,34392.0,0.2145,0.3489,0.5645,0.6262261229,0.3583756345,79855.796117,22000.0,12500.0,11790.0,12151.0,1329,59593.0,35751.0,90587.0,97500.0,hawaii pacific university,92973.33092102286,52008.90382827462,26436.542305890547,31252.143536546595,22579.545412283253,36692.78763793357,30438.25355873111,12100.583655037253,29742.393022843473,81959.43522081064,61162.8568070089,35297.98753723844,25056.11100682141,12829.287166070031,12471.093468393356,100068.43989534624,34423.5433239991
142090,Boise Bible College,Boise,ID,3,2,24.0,0.9048,1040.0,93,15058.0,,13406.0,15185.0,,,23301.0,11802.0,0.4854,0.3158,0.5625,0.568,,52349.68254,,,,,107,33140.0,15380.0,52277.0,,boise bible college,53654.131614451435,23914.81762052782,,,,15785.154929132565,15454.672491734602,,15585.018049341872,53728.72882866099,34013.00613468487,12112.89977071668,13759.153899866786,,,,
142294,The College of Idaho,Caldwell,ID,4,2,22.0,0.491,1180.0,1041,19481.0,14026.0,16218.0,17773.0,19729.0,23095.0,50542.0,37845.0,0.2517,0.6254,0.8185,0.7181372549,0.2680722892,80317.75,24500.0,19000.0,14795.0,19000.0,358,48473.0,28152.0,71310.0,79600.0,the college of idaho,73188.5174249963,51873.42655580092,14395.48654330386,20248.72051995165,25145.402845497258,28893.60738393628,19994.18746257682,15184.744289760487,18241.193664205013,82433.5583426097,49749.922944073005,38841.94982399362,16645.2303407459,19500.516492426446,19500.516492426446,81696.90067353395,23703.390968030988
142461,Northwest Nazarene University,Nampa,ID,4,2,18.0,0.6474,1130.0,1024,29580.0,28732.0,30626.0,35166.0,33413.0,34800.0,55163.0,40794.0,0.2976,0.7076,0.7741,0.6507503411,0.3388429752,76105.440367,23750.0,18500.0,15750.0,17250.0,573,51719.0,32147.0,76869.0,72900.0,northwest nazarene university,78893.95801349098,56616.157435353685,29488.886308441928,34293.19776639184,24375.645615533056,32993.847562212264,30359.22514978812,16164.901829248238,36092.37699856149,78110.28394947689,53081.43223535807,41868.635252212865,31432.77989984486,18987.345005783645,17704.416289176643,74820.40275252041,35716.735470338965
142522,Brigham Young University-Idaho,Rexburg,ID,3,2,22.0,0.9575,1118.0,44397,8221.0,4378.0,4579.0,5854.0,8986.0,13764.0,15246.0,4800.0,0.243,0.5548,0.7117,0.7002285253,0.2434898308,70087.436312,13969.0,8539.0,9230.0,9215.0,6144,53406.0,26332.0,85303.0,88300.0,brigham young university-idaho,87550.13465018175,15647.624970712295,4493.3295370443675,9222.717957944424,14336.98499382658,27025.663172556484,8437.565583380938,9473.14564342611,6008.211765613916,71933.74777442338,54812.872831290886,4926.446271770892,4699.624474674773,8763.942648885759,9457.750498826827,90626.08454111869,14126.584684303032
143048,School of the Art Institute of Chicago,Chicago,IL,4,2,30.0,0.7747,,2805,49790.0,43798.0,39845.0,46708.0,49595.0,55790.0,75625.0,56420.0,0.1873,0.6699,0.8383,0.6096579477,0.212636695,91852.495352,27000.0,21363.0,18456.0,20701.0,659,40151.0,19505.0,65300.0,68500.0,school of the art institute of chicago,67020.19615554984,77617.18735472369,44951.769543962815,50901.47976009945,27711.260278711266,20018.819693935675,51101.61663989015,18942.18591495908,47938.42759622392,94272.16318327366,41208.696720390224,57906.27055277369,40894.635770564826,21925.764938300326,21246.325889985255,70304.49367006376,57259.67447960376
143084,Augustana College,Rock Island,IL,4,2,21.0,0.6268,1165.0,2490,22736.0,15787.0,16525.0,16865.0,22405.0,28086.0,63553.0,51598.0,0.24,0.7286,0.8211,0.7862208713,0.2224352828,102766.62558,27000.0,25000.0,26000.0,26000.0,873,62971.0,45347.0,87097.0,89900.0,augustana college,89391.39394425611,65227.17498121989,16202.876519259806,22995.214316463924,27711.260278711266,46541.57480958221,23334.933840621456,26684.917305425664,17309.274244461685,105473.80405230545,64629.84337076767,52957.24473559052,16960.31763354458,25658.574332140062,26684.917305425664,92268.23329837566,28825.86874769943
143118,Aurora University,Aurora,IL,4,2,17.0,0.8085,1076.0,3974,18838.0,14525.0,14089.0,15431.0,19300.0,24595.0,40625.0,29170.0,0.4495,0.6032,0.7706,0.6186746988,0.4569466455,70462.216041,20318.0,16000.0,15000.0,15750.0,1420,58709.0,41124.0,82940.0,79500.0,aurora university,85124.88620430787,41695.183289727596,14907.631686973375,19808.419384412126,20853.23653121687,42207.32843339712,19334.24893075418,15395.144599284036,15837.49842077013,72318.40031581241,60255.56961862443,29938.424530741024,14460.146150620852,16421.48757256964,16164.901829248238,81594.26637620539,25242.90542795939
143288,Blackburn College,Carlinville,IL,3,2,22.0,0.6319,,471,18460.0,16838.0,14781.0,12329.0,23013.0,23305.0,37916.0,28149.0,0.4987,0.5749,0.6721,0.552407932,0.4395604396,47211.929178,24242.0,13546.0,18500.0,15000.0,314,46802.0,32912.0,63312.0,71600.0,blackburn college,64979.82632465806,38914.8201750969,17281.562984182972,23619.23084422157,24880.606358389574,33778.99993677575,18946.29128685222,18987.345005783645,12653.782517638192,48455.6317670978,48034.903835712765,28890.528355016424,15170.37548813449,13902.84191612677,15395.144599284036,73486.15688724913,23918.922992420965
143358,Bradley University,Peoria,IL,4,2,17.0,0.7676,,3574,22719.0,17269.0,16539.0,18609.0,22954.0,30008.0,54730.0,42160.0,0.3165,0.7617,0.8265,0.766758494,0.2360436893,95688.205794,27000.0,23250.0,23250.0,23000.0,1871,66852.0,44657.0,91207.0,96700.0,bradley university,93609.66356445994,56171.75092792102,17723.91680566907,23558.67660879772,27711.260278711266,45833.398158015145,23317.4860100756,23862.474128890255,19099.216389871777,98208.91764297856,68613.0804500891,43270.619753720996,16974.686435170577,23862.474128890255,23605.888385568855,99247.36551671775,30798.499942354356
144050,University of Chicago,Chicago,IL,4,2,15.0,0.0448,1554.0,7569,14860.0,-1264.0,914.0,226.0,12602.0,48524.0,90360.0,70662.0,0.1526,0.9585,0.9926,0.8724324324,0.202435312,107141.12893,15000.0,8250.0,14500.0,13783.0,780,91885.0,60576.0,158433.0,195000.0,university of chicago,162606.59628655785,92740.35106608704,-1297.2975182330015,12933.974149345162,15395.144599284036,62171.75194974865,15251.456583024052,14881.973112641235,231.95351196254614,109963.54482719228,94305.52410034758,72523.44717830724,938.0774775830406,8467.32952960622,14146.085200795458,200136.87979069247,49802.266435710575
144281,Columbia College Chicago,Chicago,IL,4,2,19.0,0.8946,,5368,26598.0,20924.0,21423.0,25590.0,31677.0,36436.0,51889.0,34088.0,0.4596,0.5155,0.6603,0.4581005587,0.2494863516,80950.268923,25000.0,18000.0,15750.0,15750.0,4399,42195.0,20974.0,65271.0,68900.0,columbia college chicago,66990.43220932456,53255.91054081662,21475.200373027947,32511.466364768028,25658.574332140062,21526.517521692225,27298.670403450455,16164.901829248238,26264.116686378566,83082.73969470091,43306.54175778599,34985.97927335962,21987.34551669746,18474.173519140844,16164.901829248238,70715.030859378,37395.83257463421
144351,Concordia University-Chicago,River Forest,IL,4,2,18.0,0.9279,,1323,18436.0,16795.0,16397.0,15768.0,20046.0,23907.0,45383.0,37488.0,0.4568,0.3646,0.605,0.5881708653,0.3850063532,69427.950284,23000.0,12500.0,15000.0,14000.0,708,54089.0,36112.0,75178.0,76900.0,concordia university-chicago,77158.41204566501,46578.5231566205,17237.430236331693,20574.071242483187,23605.888385568855,37063.297451289676,18921.659055493365,15395.144599284036,16183.37600276738,71256.88892360555,55513.86508204495,38475.54538253066,16828.945732964025,12829.287166070031,14368.801625998434,78925.77464566282,24536.7814623389
144740,DePaul University,Chicago,IL,4,2,16.0,0.7589,1262.0,14090,30902.0,27359.0,25950.0,28687.0,31057.0,37092.0,63052.0,45999.0,0.3178,0.678,0.855,0.6199547089,0.3023514164,87123.937038,23168.0,20702.0,18500.0,19500.0,5554,68751.0,42705.0,101987.0,99700.0,depaul university,104673.64081647873,64712.9771516038,28079.717406120795,31875.133721330956,23778.314005080836,43829.976674161655,31716.050560471685,18987.345005783645,29442.700874644077,89419.04058392855,70562.10575635845,47210.75042816443,26633.600156761382,21247.352232958543,20013.687979069247,102326.39443657456,38069.11356510957
144883,East-West University,Chicago,IL,3,2,21.0,,,468,21697.0,19168.0,26636.0,29284.0,30852.0,,32606.0,25395.0,0.6174,0.1556,0.3711,0.1623309053,0.5393939394,25507.621795,26986.0,7334.0,,6667.0,806,29963.0,12703.0,47010.0,50400.0,east-west university,48248.38317415617,33464.93898695035,19672.942111938428,31664.733411807407,27696.891477085268,13037.634789647007,22268.563491377714,,30055.42762969558,26179.568394524933,30752.314508556505,26063.979806587875,27337.671436435307,7527.199366076608,6842.628602895112,51727.68585359436,
144962,Elmhurst University,Elmhurst,IL,4,2,18.0,0.7364,1151.0,3006,24185.0,17892.0,18377.0,23098.0,25419.0,30232.0,54679.0,42955.0,0.3681,0.7,0.799,0.7127371274,0.351910828,78726.153636,20489.0,15000.0,14236.0,15250.0,1248,61462.0,41317.0,84145.0,85700.0,elmhurst university,86361.62948711701,56119.40743628346,18363.328478026,26088.61203794673,21028.741179648707,42405.41262724123,24822.104808912296,14611.018567693836,23706.469996950844,80800.03459811138,63081.0918240797,44086.56241748305,18861.104820069515,15395.144599284036,15651.730342605437,87957.59281057613,31028.40076837033
144971,Eureka College,Eureka,IL,3,2,22.0,0.8499,,522,17349.0,13711.0,14527.0,14602.0,21458.0,23482.0,39578.0,29096.0,0.4858,0.4161,0.5039,0.6723404255,0.3415977961,74800.502717,23250.0,14875.0,15750.0,15375.0,383,51641.0,35183.0,66939.0,72100.0,eureka college,68702.37228876493,40620.602196697575,14072.188506718894,22023.267520762456,23862.474128890255,36109.82482910735,17806.024243531916,16164.901829248238,14986.660095916366,76770.97036182357,53001.37748344179,29862.475150717888,14909.684372919946,15266.851727623336,15780.023214266137,73999.32837389194,24100.585698692517
145372,Greenville University,Greenville,IL,4,2,20.0,0.975,1038.0,955,19533.0,19181.0,15313.0,13988.0,20650.0,24903.0,45091.0,32200.0,0.3889,0.3982,0.7081,0.6212471132,0.3112701252,68200.167382,23875.0,17125.0,14906.0,15000.0,656,46827.0,31411.0,64428.0,70500.0,greenville university,66125.22508284479,46278.8310084211,19686.28457059114,21193.98239834769,24503.93848719376,32238.459133874057,20047.55729718767,15298.66835979519,14356.485510319008,69996.76256941764,48060.562410044906,33048.243739796395,15716.38994992243,17576.12341751594,15395.144599284036,72357.17961663497,25559.019063731357
145497,Hebrew Theological College,Skokie,IL,3,2,21.0,0.5714,,90,26861.0,21396.0,,,,35059.0,35559.0,15150.0,0.1276,0.5,0.8605,,,,14000.0,,,,301,33291.0,20241.0,59275.0,,hebrew theological college,60836.47974150408,36495.72978706274,21959.63425641875,,14368.801625998434,20774.208122273878,27568.598605424566,,,,34167.98392365099,15549.096045276876,,,,,35982.558300419936
145619,Benedictine University,Lisle,IL,4,2,18.0,0.9523,,1942,22313.0,20168.0,17869.0,18628.0,23517.0,27454.0,46713.0,35940.0,0.3947,0.5033,0.6601,0.5692307692,0.3431952663,72777.836066,22500.0,18750.0,15608.0,17500.0,1683,63446.0,40888.0,87863.0,97500.0,benedictine university,90177.57266179289,47943.55931109034,20699.28508522403,24136.507702757513,23092.716898926054,41965.11149170171,22900.790762921646,16019.161127041683,19118.716906364203,74695.0206572706,65117.356283078334,36886.76645988455,18339.72258964043,19243.930749105046,17961.002032498043,100068.43989534624,28177.21998858293
145646,Illinois Wesleyan University,Bloomington,IL,3,2,22.0,0.3931,1275.0,1582,28199.0,17732.0,19057.0,23152.0,27396.0,37104.0,70700.0,57704.0,0.2633,0.747,0.8005,0.843615495,0.1772575251,,27000.0,22250.0,22624.0,23250.0,656,70871.0,50689.0,98120.0,104500.0,illinois wesleyan university,100704.7725387833,72562.4482112921,18199.113602300302,28117.692096132363,27711.260278711266,52024.2989728739,28941.845503680703,23219.983427613468,23761.892517508266,,72737.95285972393,59224.094930472405,19559.018041903724,22836.131155604653,23862.474128890255,107252.84070834545,38081.42968078899
145691,Illinois College,Jacksonville,IL,4,2,21.0,0.7819,1064.0,930,18298.0,12487.0,10910.0,12569.0,16826.0,25788.0,48955.0,38676.0,0.3839,0.6382,0.7063,0.7692307692,0.3109756098,70252.970179,25565.0,12500.0,18838.0,12490.0,364,52575.0,37164.0,78809.0,73600.0,illinois college,80885.06338166504,50244.620257196664,12815.944707417317,17269.246868503546,26238.458112046425,38143.01025918613,18780.02372517995,19334.24893075418,12900.104831226738,72103.64229565962,53959.981820490546,39694.84083479396,11197.401838545922,12829.287166070031,12819.023736337174,75538.84283382034,26467.332595089116
145725,Illinois Institute of Technology,Chicago,IL,4,2,16.0,0.5493,1311.0,2833,18425.0,12964.0,13415.0,17217.0,21858.0,29950.0,68164.0,52386.0,0.3001,0.7521,0.8596,0.802978236,0.3223767383,70052.850208,25000.0,22500.0,20500.0,20687.0,658,82592.0,56428.0,113769.0,118200.0,illinois institute of technology,116766.0137277297,69959.6424310398,13305.51030567455,22433.804710076696,25658.574332140062,57914.48129655997,18910.369282787226,21040.03095235485,17670.54697105822,71898.25056960965,84767.71884960447,53766.00299853957,13768.390986626357,23092.716898926054,21231.957088359257,121313.7394423582,30738.972049903794
146339,Judson University,Elgin,IL,4,2,20.0,0.4759,1039.0,708,18558.0,15701.0,18010.0,17079.0,21124.0,21515.0,43137.0,31360.0,0.3871,0.5987,0.5917,0.6605783866,0.3562753036,78776.106383,25000.0,12579.0,14875.0,13219.0,513,56313.0,37531.0,79120.0,86400.0,judson university,81204.25604635687,44273.35683862103,16114.611023557243,21680.468967685065,25658.574332140062,38519.678130381944,19046.87289823421,15266.851727623336,17528.911640744805,80851.30324899116,57796.45185463213,32186.11564223649,18484.4369488737,12910.368260959593,13567.227763862378,88676.03289187605,22081.769070239738
146427,Knox College,Galesburg,IL,3,2,21.0,0.7079,1326.0,1127,24595.0,17134.0,17363.0,23844.0,25402.0,31983.0,68134.0,57903.0,0.3087,0.6773,0.8313,0.7599206349,0.2784552846,76844.429126,27000.0,22155.0,21500.0,24480.0,410,54820.0,35617.0,80037.0,87000.0,knox college,82145.41255285977,69928.85214184124,17585.36050427551,26071.164207400874,27711.260278711266,36555.2576795133,25242.90542795939,22066.37392564045,24472.121855021906,78868.7398696136,56264.12179551672,59428.33718215624,17820.393045157914,22738.628573142523,25124.875986031548,89291.83867584741,32825.52731459342
146481,Lake Forest College,Lake Forest,IL,4,2,21.0,0.5681,1343.0,1813,28673.0,19605.0,20210.0,21481.0,26055.0,35341.0,70655.0,56402.0,0.3224,0.7778,0.8988,0.7724358974,0.2458715596,88944.801056,26158.0,21267.0,23250.0,20000.0,431,61825.0,41213.0,88777.0,99500.0,lake forest college,91115.65013937592,72516.26277749424,20121.453991264236,26741.36616895637,26847.079495204787,42298.67295801953,29428.33207301808,23862.474128890255,22046.873409148026,91287.87157411143,63453.65432338237,57887.79637925455,20742.391490102025,21827.236012864905,20526.85946571205,102121.12584191744,36271.98701888647
146612,Lewis University,Romeoville,IL,4,2,18.0,0.7129,1096.0,4015,17028.0,10382.0,11712.0,12178.0,19908.0,25035.0,47313.0,39200.0,0.3255,0.6661,0.7915,0.6590709904,0.3940031562,82782.257944,21500.0,18500.0,18500.0,18832.0,1830,66099.0,44698.0,91311.0,91900.0,lewis university,93716.40323368165,48559.36509506171,10655.492748651124,20432.435912169774,22066.37392564045,45875.47821991986,17476.56814910724,18987.345005783645,12498.804728672067,84962.98875354065,67840.24419120504,40232.64455279562,12020.528903120976,18987.345005783645,19328.090872914465,94320.91924494687,25694.496336205055
146719,Loyola University Chicago,Chicago,IL,4,2,16.0,0.816,1297.0,11737,36079.0,28992.0,28663.0,32432.0,36853.0,42346.0,67408.0,53710.0,0.2375,0.7304,0.8167,0.7538461538,0.2768674699,96261.548815,24157.0,22000.0,19500.0,20500.0,3259,71530.0,49691.0,99274.0,96900.0,loyola university chicago,101889.17232995489,69183.72714323588,29755.735481496184,37823.81759449431,24793.3672056603,51000.00868553487,37029.42813317125,20013.687979069247,33286.35530959866,98797.36422386426,73414.31287911914,55124.88109516971,29418.068643285224,22579.545412283253,21040.03095235485,99452.63411137488,43461.51954675212
147013,McKendree University,Lebanon,IL,4,2,19.0,0.7172,,1752,24717.0,21928.0,21432.0,21041.0,28333.0,29066.0,48845.0,34740.0,0.336,0.5333,0.6735,0.5559701493,0.3255813953,72016.686778,23250.0,15813.0,18500.0,16725.0,1004,58572.0,39892.0,83018.0,77100.0,mckendree university,85204.94095622415,50131.72253013525,22505.64871820669,29079.375462100972,23862.474128890255,40942.87389030925,25368.119270700234,18987.345005783645,21595.28250090236,73913.82043391046,60114.9606312843,35655.15489194183,21996.58260345703,16229.56143656523,17165.5862282017,79131.04324031995,29831.68486151932
147129,Methodist College,Peoria,IL,4,2,26.0,0.3889,,245,41787.0,,,,41787.0,,46874.0,18008.0,0.5107,0.2,,0.6078947368,0.347826087,92244.867647,31250.0,29000.0,24257.0,26250.0,344,69800.0,46643.0,89313.0,,methodist college,91665.769973057,48108.800529789325,,42887.79382468547,32073.217915175075,47871.71530296035,42887.79382468547,24896.001502988856,,94674.87173115886,71638.73953533504,18482.384262927128,,29763.94622528247,26941.503048747065,,
147244,Millikin University,Decatur,IL,4,2,22.0,0.6668,1034.0,1382,21989.0,18659.0,15629.0,23053.0,24622.0,27524.0,57475.0,26892.0,0.3757,0.5494,0.75,0.6422310757,0.3184782609,73083.293062,27000.0,20000.0,16207.0,20000.0,1016,51262.0,33474.0,72474.0,81900.0,millikin university,74383.18064590075,58989.06238959,19150.533538536056,25270.616688238104,27711.260278711266,34355.804687762255,22568.255639577113,16633.940568039758,23660.284563152993,75008.52429875612,52612.393496566554,27600.41523759642,16040.714329480681,20526.85946571205,20526.85946571205,84057.48951209083,28249.06399671292
147341,Monmouth College,Monmouth,IL,3,2,21.0,0.9093,1128.0,702,17133.0,12483.0,12400.0,14782.0,18057.0,21678.0,57157.0,44922.0,0.3714,0.6461,0.7441,0.6605263158,0.3224400871,72518.195122,27000.0,20500.0,21750.0,20000.0,612,51110.0,33309.0,69258.0,74900.0,monmouth college,71082.46164381425,58662.68532408518,12811.839335524175,18532.675068618122,27711.260278711266,34186.45809717013,17584.334161302228,22322.959668961852,15171.401831107774,74428.53999881896,52456.38936462714,46105.379045935835,12726.65286874147,21040.03095235485,20526.85946571205,76873.08869909162,22249.062974885288
147369,Moody Bible Institute,Chicago,IL,4,2,24.0,0.8269,,1510,22221.0,21293.0,23057.0,20599.0,25676.0,22897.0,34327.0,15786.0,0.3627,0.6233,0.839,,0.2808988764,37295.807065,18149.0,13504.0,11000.0,12000.0,526,45399.0,26858.0,66567.0,,moody bible institute,68320.5727027027,35231.27524397487,21853.920930170334,26352.382182081128,18627.0986221604,27565.51957650471,22806.367209379372,11289.772706141626,21141.638906710123,38278.28951417828,46594.94464419306,16201.85017628652,23664.389935046136,13859.735511248775,12316.115679427228,,23500.175059320438
